"","V1","V2","V3"
"2",0.0321346810840863,-0.115806937891868,0.0187990695450052
"2",0.0323909566473333,-0.115250114280202,0.0186649200548632
"2",0.0333482229895466,-0.118833524070725,0.0190890853292167
"2",0.0326430930084107,-0.116149545251403,0.0186396744090768
"2",0.0323064013527416,-0.115451980052173,0.0187698027511459
"2",0.0328576759260677,-0.118575652574392,0.0192647309649232
"2",0.0322017095180067,-0.115989890228357,0.0184835465623924
"2",0.0320287985024678,-0.115494573052607,0.0189265157052363
"3",-0.268608340901449,0.304921989737705,0.0473202009095128
"3",-0.268603610382749,0.304916995581914,0.0473192706108985
"3",-0.267805829981472,0.304014669730656,0.047179394740511
"3",-0.276811068402539,0.314142352263718,0.0487785362988542
"3",-0.271228819861262,0.307886511572394,0.0477805445520495
"3",-0.267399377754622,0.303555023733702,0.047107870918924
"3",-0.27339497541599,0.310279495531159,0.0481782351757107
"3",-0.268809012010521,0.30515013433212,0.0473551584165767
"2",0.0321213754831895,-0.114764588412861,0.0186577654685712
"3",-0.274856280320034,0.311989428991636,0.0484177148958935
"2",0.0321274470377932,-0.114771266073299,0.0186566515292002
"3",-0.27272021546738,0.309396420863382,0.0480966200434035
"3",-0.268393043652757,0.304679109831238,0.0472826512447002
"3",-0.272630333545881,0.309472723548721,0.0480263289693324
"3",-0.275402869242401,0.312608774851367,0.0485142539365736
"3",-0.280851267374928,0.318361091186522,0.0495960003719087
"2",0.0315365647428623,-0.114102651380729,0.0187604156250135
"3",-0.279798601633536,0.317524705656805,0.0493032077257246
"2",0.031945276277199,-0.114623820041049,0.0187063266988063
"3",-0.284392251738403,0.322287131241314,0.0500729223822247
"2",0.0319444027633067,-0.114623910068128,0.0187069222373977
"2",0.0321233371756686,-0.114767150387148,0.0186575265511892
"2",0.0319227512792561,-0.114539849300103,0.018692688491515
"3",-0.267805242184436,0.304014220477768,0.0471792283313381
"3",-0.268994371239246,0.305299534038209,0.0474060043206757
"3",-0.276983450808509,0.314339136826001,0.0488094780012903
"3",-0.270832093712806,0.307438138207617,0.0477102654317563
"3",-0.281153706938,0.318976467908336,0.0493985395733208
"3",-0.268401399930618,0.304687991037265,0.0472834165965064
"3",-0.269219804780467,0.305614145402358,0.0474278463231979
"3",-0.272973283283478,0.309742127065847,0.0481228282263845
"3",-0.273981499031335,0.310943827624194,0.0482812936227587
"2",0.0319214080469134,-0.114538511321371,0.0186929764217759
"2",0.0310224330679453,-0.113719328402588,0.0187422115233514
"2",0.0317445060708491,-0.114397161475717,0.0187416535812581
"3",-0.268195402125089,0.304455011773963,0.0472474237981528
"3",-0.270798755073677,0.307340344658048,0.0477224948772949
"3",-0.272889339443063,0.309567434573558,0.0479644491270004
"3",-0.280340350491105,0.317679503326473,0.0492036253848486
"3",-0.271033889421101,0.307665371556594,0.0477470519573826
"3",-0.268609282514575,0.304923585236006,0.0473203278146362
"3",-0.26933760981422,0.305568922021962,0.0475022884713049
"3",-0.269613030445818,0.306058741089669,0.0474968420060405
"3",-0.269423974206124,0.30584478746362,0.0474632304732994
"3",-0.27839394084431,0.315936288759651,0.0490567159324584
"3",-0.273746629451596,0.310594734111859,0.0480970049642998
"3",-0.273376110983172,0.310197127516416,0.0481926507034066
"3",-0.277159632453126,0.314479939179183,0.048857827096725
"3",-0.278704678873844,0.316029062831725,0.0490216240616923
"3",-0.28372917788313,0.321950627398855,0.0498311489007035
"3",-0.270620142047416,0.307198428167287,0.0476737308512447
"3",-0.272619307710081,0.309401072291177,0.0480425421356493
"3",-0.281353847953549,0.318690417460359,0.0497557590587632
"3",-0.26899124149809,0.30535560831681,0.0473873156154822
"3",-0.269413296234978,0.305833567297974,0.0474617302297784
"3",-0.273009868087553,0.309844044933314,0.0481111590830377
"3",-0.278646213595397,0.315963378033336,0.0490121663572378
"3",-0.277732889568729,0.315008664772452,0.0489935467795636
"2",0.032122245452541,-0.114765615074993,0.0186576264464782
"3",-0.277592140597512,0.315028331388675,0.0489162161270035
"3",-0.275600342862489,0.31283257614727,0.0485476351387267
"3",-0.283400824880475,0.321658554695847,0.0499173863674639
"3",-0.270413761598733,0.306904400342771,0.0476554914974533
"3",-0.275441220122334,0.312652248464494,0.0485204202211391
"3",-0.281083282027971,0.318739934767917,0.0496005764386084
"3",-0.281146566122878,0.318969389535448,0.0493957775014489
"3",-0.273623339864554,0.310595875687577,0.048201289945079
"3",-0.278400236119153,0.316000759320932,0.049040223197873
"3",-0.282700021146564,0.320627756600702,0.0498671058891766
"3",-0.272606304568271,0.309387747589638,0.0480398651907345
"2",0.0319299928654852,-0.114547802391609,0.0186913563729883
"3",-0.268584668258795,0.304874334262293,0.0471556277301899
"3",-0.278695354430252,0.315978837977728,0.0491986294081343
"3",-0.285732209028376,0.324238031229036,0.0503454315191511
"3",-0.273825705991098,0.31076514665061,0.048254427140145
"3",-0.277402565862882,0.31481094343921,0.0488834812814284
"3",-0.278398900512795,0.315878856290064,0.0490761227333548
"3",-0.27693033463067,0.314197922103501,0.0486571247375601
"3",-0.274239183344103,0.311291179994031,0.0483096224316469
"3",-0.277213601312786,0.314658602518399,0.048831668791467
"3",-0.282710484887944,0.320111790731765,0.0500296996290471
"3",-0.267602051412037,0.30378431462532,0.0471433844072735
"3",-0.277157238123523,0.314452945273569,0.0486957697495544
"3",-0.282528378261828,0.320498007739195,0.0498174173227616
"3",-0.274351555646997,0.311303230221342,0.0483643320231586
"3",-0.283706157912195,0.3218241093437,0.0500261016820973
"3",-0.282144360692489,0.320058210508672,0.049751571668442
"3",-0.275204313800846,0.312324837756687,0.048496645330452
"3",-0.268116940833756,0.304228362338416,0.0471079566217085
"3",-0.283624185084847,0.321689646040608,0.0496903097676294
"3",-0.275530197129044,0.312614071943056,0.0484096200477645
"3",-0.282140355266801,0.320034716342263,0.0495874057938382
"3",-0.275624353299021,0.312798442124409,0.0485707117480181
"3",-0.28373899158965,0.321863507849761,0.0500299198907722
"3",-0.275028241576048,0.312186056927137,0.0484479997021657
"3",-0.282349728491172,0.320350331086655,0.0497697354618738
"3",-0.28636096256034,0.324412612545168,0.0506178051956717
"3",-0.279315027887333,0.316774616539177,0.0491116694560095
"3",-0.284783812433091,0.322944805883676,0.049911718877857
"3",-0.276128342859151,0.313250381064226,0.0486953710541954
"3",-0.28059468268494,0.318424660679726,0.049443163826486
"3",-0.276968982693128,0.314265659248093,0.0488234930200627
"3",-0.282954102891209,0.320975353248542,0.0498935186414101
"3",-0.279548321270235,0.317120917917169,0.0492953667787087
"3",-0.276929182608058,0.314137436432038,0.0486745696267448
"3",-0.278879046954433,0.316284533367098,0.0490337499655494
"2",0.0321213754831895,-0.114764588412861,0.0186577654685712
"3",-0.274204497299323,0.311253832360689,0.0483032627887775
"3",-0.280168753456005,0.31786086608954,0.049225078247699
"3",-0.27903261414937,0.316655474178061,0.0491686190721246
"3",-0.281438925676997,0.319036215163408,0.049359143923329
"3",-0.278364854567471,0.315818304500876,0.0489076394334649
"3",-0.272532896137608,0.309128566170938,0.0480800838889379
"3",-0.274529027031649,0.31148073033553,0.0482353594171676
"3",-0.28372989283709,0.321850661470333,0.0500298348155621
"3",-0.286976624302588,0.325233014245804,0.0506891051348649
"3",-0.289971154635143,0.328894125892214,0.0509651172023364
"3",-0.270061173181866,0.30632268697912,0.0471454226969311
"3",-0.268198664209873,0.304458067403641,0.047248180411675
"3",-0.273132295074146,0.309863854633364,0.0481680802871222
"2",0.0319191837091553,-0.114536129631477,0.0186934048901847
"3",-0.282310335248627,0.320282820976975,0.0496018135096006
"3",-0.27841450329284,0.315672122675092,0.0488106567005829
"3",-0.281318016300391,0.319100533002421,0.0494458084386834
"3",-0.277416124210589,0.314886396626376,0.0488666899459316
"3",-0.286376114296825,0.324489749780941,0.0506027985932337
"3",-0.270237068992058,0.306763660587466,0.0476060060996366
"3",-0.280153392299075,0.317807319429876,0.0494015763969467
"3",-0.284437437911302,0.32263448860994,0.0499915990567426
"2",0.0319203157200149,-0.114536941533341,0.0186929439170357
"3",-0.280468094330704,0.317546649184008,0.0494764436870278
"3",-0.283894113908014,0.321543502960778,0.050041379977783
"3",-0.275953225333586,0.313114089876361,0.0486460958952931
"3",-0.268020319974357,0.304256360871735,0.0472167671472025
"3",-0.268602497255347,0.304915880433959,0.0473190341465034
"3",-0.27703903965198,0.314460321864516,0.048801163649684
"3",-0.267409263517252,0.303565948993597,0.0471099161584773
"3",-0.269021113737268,0.305388985155638,0.0473927684757347
"2",0.0315267500821753,-0.114091871669224,0.0187619754010022
"3",-0.278947209936186,0.316380817916253,0.0492075606422372
"3",-0.274150939575212,0.311075177379721,0.0483280241583732
"3",-0.281273270785083,0.319209874990265,0.0492209564491057
"3",-0.271237616699328,0.307497677733646,0.0475679716293929
"2",0.0319210484914037,-0.114537812298339,0.0186928299855365
"3",-0.271325407309553,0.307855434466942,0.0476714028069811
"3",-0.272588336632601,0.309283538503421,0.0478949483803035
"2",0.0319357668510942,-0.114554403547095,0.0186903704122838
"3",-0.27214732972572,0.308869179901352,0.0479589215372712
"3",-0.267598748723395,0.30378056119475,0.0471429394446943
"3",-0.278347161562716,0.315701492818867,0.0491025545849985
"3",-0.273019192196803,0.309913006191773,0.048095114580011
"3",-0.278006412229089,0.315555124974351,0.0489704854209435
"3",-0.275366531019559,0.312488137376016,0.048363369768726
"3",-0.275465631060521,0.312245788659357,0.0484892242002254
"3",-0.279773775894103,0.317375050710509,0.0493352512600204
"3",-0.276216276586969,0.313470928027481,0.0486738514696813
"3",-0.275791564997535,0.312990563354912,0.0485996609162337
"3",-0.284242198255059,0.322256040938712,0.0501728780166165
"3",-0.281580793241971,0.319045607847989,0.0495981276524662
"3",-0.280326487847971,0.318040114509026,0.0492526519215577
"3",-0.286029317020212,0.324277913509281,0.0504876553024423
"3",-0.28270484928348,0.320732137127686,0.0496710421542485
"3",-0.274189212156937,0.311236552240805,0.0482997367328482
"3",-0.277254950250062,0.314288084986108,0.0489635036390895
"3",-0.277189853190758,0.314452949802477,0.0488805900534042
"3",-0.283935953323255,0.321615213168413,0.0502083174417807
"3",-0.277394913619214,0.314687147581103,0.0489167261111039
"3",-0.26820027416044,0.304460700449741,0.0472487123170055
"3",-0.287783780994421,0.326300551018963,0.0506160085667546
"2",0.0319210369958174,-0.114538261413499,0.018693092531932
"3",-0.285458151396436,0.323692808061619,0.0503680956869376
"3",-0.279341076912336,0.316948876342571,0.0492400807531341
"3",-0.270554656916585,0.306960664476832,0.0473752028630634
"3",-0.284344943536241,0.322608427299789,0.0501198745560338
"3",-0.27396896566813,0.31087134127345,0.0482971134275987
"3",-0.274369372492512,0.311383498046442,0.0483493909061156
"3",-0.283640488012706,0.321552958402683,0.0499065574357858
"3",-0.275207426851486,0.312387870579926,0.0484785799296467
"1",0.0418291042062847,-0.0756496107207509,-0.226498836622261
"1",0.0421344384475411,-0.0759657292341585,-0.225890220742626
"2",0.0323552255828264,-0.115050599581398,0.0184553237578266
"2",0.032355224729233,-0.115050488310161,0.0184561479052043
"1",0.0420182881026575,-0.075901228055936,-0.226351798452392
"2",0.0324055844508164,-0.11518892095232,0.0183030351856842
"2",0.0323773477603975,-0.115133336368698,0.0184703946338362
"1",0.0421391648835731,-0.0759389814707236,-0.226070097725646
"1",0.0420521119247107,-0.0759602643668954,-0.226520982739349
"2",0.0323993647846297,-0.115219580065725,0.0184848444855109
"1",0.0419248783905282,-0.0756344675483651,-0.226049484283586
"1",0.0418821392167202,-0.0763364010143784,-0.227989295023367
"1",0.0422718994565679,-0.0762695635353093,-0.226540412390919
"2",0.0317996953096495,-0.114502754469782,0.0184105877727983
"2",0.0323552905843449,-0.115050582909475,0.0184556514043008
"1",0.0400041521202227,-0.0741108150414394,-0.227356669139002
"1",0.0422789799279889,-0.0764234892721641,-0.227666574504473
"1",0.0420016866635299,-0.0757868012265032,-0.22654899311943
"1",0.0420898364092611,-0.0757999889816231,-0.225918045184681
"1",0.0420874325360384,-0.075796704610963,-0.225916083664555
"1",0.0416632256482662,-0.0752955791655777,-0.225682647158778
"1",0.0422585166934567,-0.0761584277145364,-0.226734226534291
"1",0.0421191339851575,-0.075854779139891,-0.226085327495525
"1",0.042456525956951,-0.0768900903874676,-0.228284329365597
"1",0.0420618194582965,-0.0762593269997983,-0.227271866857656
"1",0.0423662292047068,-0.0764017407708058,-0.227219237943165
"2",0.0324061270962565,-0.1151895711009,0.0183045478495068
"1",0.0414262501330513,-0.0751937195589487,-0.226427659984542
"1",0.0420607439118746,-0.0757458702331623,-0.225753616788286
"1",0.0418682340218934,-0.0758138909006826,-0.226469990961615
"1",0.041757649258174,-0.0755629741449483,-0.225986764512322
"1",0.0420064879975491,-0.0757924884031263,-0.226548775860405
"1",0.0421177431058113,-0.07585326786205,-0.226085188016186
"1",0.0419462368188189,-0.075680842072882,-0.226215083652979
"1",0.0421556760826114,-0.0760537038869308,-0.225877668456824
"1",0.0422660866602442,-0.076637242322337,-0.228431223776426
"1",0.0411662791540573,-0.0754057502072899,-0.227402299490229
"1",0.0420421109291995,-0.0760247786932346,-0.226163782214095
"1",0.0414630876209443,-0.0757897102894945,-0.226434643969333
